harvest_year,plot,sub_plot,fertilizer_code,cultivar,grain,straw
1879,13,*,N2PK,red rostock,1.21,3.42
1879,14,*,N2PMg*,red rostock,1.23,3.25
1879,15,*,N2PKNaMg,red rostock,0.42,1.02
1879,16,*,Nil,red rostock,0.38,0.92
1879,17,*,PKNaMg,red rostock,0.25,0.7
1879,18,*,N2,red rostock,1.47,3.75
1879,19,*,rape cake,red rostock,0.64,1.5
1880,2,*,FYM,red rostock,2.66,4.37
1880,3,*,Nil,red rostock,0.81,1.36
1880,5,*,PKNaMg,red rostock,1.21,1.95
1880,6,*,N1PKNaMg,red rostock,1.87,3.27
1880,7,*,N2PKNaMg,red rostock,2.41,4.49
1880,8,*,N3PKNaMg,red rostock,2.47,5.02
1880,9,a,N2*PKNaMg,red rostock,2.39,4.93
1880,9,b,N2*,red rostock,0.73,1.59
1880,10,*,N2,red rostock,0.8,1.61
1880,11,*,N2P,red rostock,1.79,3.2
1880,12,*,N2PNa*,red rostock,2.05,3.66
1880,13,*,N2PK,red rostock,2.3,4.21
1880,14,*,N2PMg*,red rostock,2.14,3.73
1880,15,*,N2PKNaMg,red rostock,2.56,4.52
1880,16,*,Nil,red rostock,0.99,1.69
1880,17,*,N2,red rostock,2.3,3.73
1880,18,*,PKNaMg,red rostock,1.03,1.51
1880,19,*,rape cake,red rostock,2.31,3.65
1881,2,*,FYM,red rostock,2.14,2.65
1881,3,*,Nil,red rostock,0.91,1.11
1881,5,*,PKNaMg,red rostock,0.9,1.02
1881,6,*,N1PKNaMg,red rostock,1.52,1.83
1881,7,*,N2PKNaMg,red rostock,1.92,2.47
1881,8,*,N3PKNaMg,red rostock,2.2,3.26
1881,9,a,N2*PKNaMg,red rostock,2.55,4.08
1881,9,b,N2*,red rostock,1.6,2.04
1881,10,*,N2,red rostock,1.36,1.51
1881,11,*,N2P,red rostock,1.53,1.79
1881,12,*,N2PNa*,red rostock,1.62,2.11
1881,13,*,N2PK,red rostock,1.93,2.55
1881,14,*,N2PMg*,red rostock,1.86,2.46
1881,15,*,N2PKNaMg,red rostock,1.7,2.21
1881,16,*,Nil,red rostock,0.91,1.05
1881,17,*,PKNaMg,red rostock,0.89,1.01
1881,18,*,N2,red rostock,2.13,2.87
1881,19,*,rape cake,red rostock,1.72,2.03
1882,2,*,FYM,red club,2.25,4.48
1882,3,*,Nil,red club,0.77,1.19
1882,5,*,PKNaMg,red club,0.87,1.44
1882,6,*,N1PKNaMg,red club,1.65,3.28
1882,7,*,N2PKNaMg,red club,2.52,6.42
1882,8,*,N3PKNaMg,red club,2.61,7.97
1882,9,a,N2*PKNaMg,red club,2.26,7.03
1882,9,b,N2*,red club,1.7,4.05
1882,10,*,N2,red club,1.81,3.26
1882,11,*,N2P,red club,2.23,4.34
1882,12,*,N2PNa*,red club,2.49,5.37
1882,13,*,N2PK,red club,2.33,5.48
1882,14,*,N2PMg*,red club,2.45,5.34
1882,15,*,N2PKNaMg,red club,2.08,4.6
1882,16,*,Nil,red club,0.76,1.4
1882,17,*,N2,red club,2.23,4.66
1882,18,*,PKNaMg,red club,1.11,1.73
1882,19,*,rape cake,red club,2.18,3.88
1883,2,*,FYM,red club,2.52,3.28
1883,3,*,Nil,red club,0.96,1.12
1883,5,*,PKNaMg,red club,1.13,1.28
1883,6,*,N1PKNaMg,red club,2,2.92
1883,7,*,N2PKNaMg,red club,2.67,4.07
1883,8,*,N3PKNaMg,red club,3.12,4.81
1883,9,a,N2*PKNaMg,red club,3.26,5.75
1883,9,b,N2*,red club,1.71,2.73
1883,10,*,N2,red club,1.51,1.78
1883,11,*,N2P,red club,1.94,2.59
1883,12,*,N2PNa*,red club,2.3,3.1
1883,13,*,N2PK,red club,2.52,3.78
1883,14,*,N2PMg*,red club,2.48,3.41
1883,15,*,N2PKNaMg,red club,2.45,3.65
1883,16,*,Nil,red club,1.15,1.24
1883,17,*,PKNaMg,red club,1.14,1.3
1883,18,*,N2,red club,2.74,4.32
1883,19,*,rape cake,red club,2.23,3.09
1884,2,*,FYM,red club,2.36,3.81
1884,3,*,Nil,red club,0.93,0.99
1884,5,*,PKNaMg,red club,1.1,1.32
1884,6,*,N1PKNaMg,red club,1.85,2.81
1884,7,*,N2PKNaMg,red club,2.78,4.54
1884,8,*,N3PKNaMg,red club,3.19,5.84
1884,9,a,N2*PKNaMg,red club,2.9,5.5
1884,9,b,N2*,red club,2.04,3.84
1884,10,*,N2,red club,1.95,2.76
1884,11,*,N2P,red club,2.31,3.53
1884,12,*,N2PNa*,red club,2.61,4.11
1884,13,*,N2PK,red club,2.43,4.09
1884,14,*,N2PMg*,red club,2.62,4.04
1884,15,*,N2PKNaMg,red club,2.51,4.97
1884,16,*,N2*PKNaMg,red club,2.63,5.12
1884,17,*,N2,red club,2.47,4.3
1884,18,*,PKNaMg,red club,0.93,1.29
1884,19,*,rape cake,red club,2.29,3.6
1885,2.1,*,FYM,red club,1.64,2.23
1885,2.2,*,FYM,red club,2.82,4.16
1885,3,*,Nil,red club,0.96,1.17
1885,5,*,PKNaMg,red club,1.02,1.36
1885,6,*,N1PKNaMg,red club,1.52,2.22
1885,7,*,N2PKNaMg,red club,2.21,3.7
1885,8,*,N3PKNaMg,red club,2.6,5.18
1885,9,a,N1*PKNaMg,red club,2.17,3.92
1885,9,b,N1*,red club,1.67,2.73
1885,10,*,N2,red club,1.67,2.35
1885,11,*,N2P,red club,1.58,2.54
1885,12,*,N2PNa*,red club,1.91,3.2
1885,13,*,N2PK,red club,1.92,3.67
1885,14,*,N2PMg*,red club,1.89,3.23
1885,15,*,N2PKNaMg,red club,1.77,3.09
1885,16,*,N2*PKNaMg,red club,2.63,5.45
1885,17,*,PKNaMg,red club,0.87,1.18
1885,18,*,N2,red club,2.3,3.59
1885,19,*,rape cake,red club,2.06,2.97
1886,2.1,*,FYM,red club,1.54,1.78
1886,2.2,*,FYM,red club,2.62,3.1
1886,3,*,Nil,red club,0.66,0.67
1886,5,*,PKNaMg,red club,0.8,0.85
1886,6,*,N1PKNaMg,red club,1.57,1.78
1886,7,*,N2PKNaMg,red club,2.51,3.45
1886,8,*,N3PKNaMg,red club,3.02,4.4
1886,9,a,N1*PKNaMg,red club,2.3,3.04
1886,9,b,N1*,red club,1.05,1.28
1886,10,*,N2,red club,0.97,1
1886,11,*,N2P,red club,1.18,1.42
1886,12,*,N2PNa*,red club,1.84,2.19
1886,13,*,N2PK,red club,2.63,3.6
1886,14,*,N2PMg*,red club,2.15,2.71
1886,15,*,N2PKNaMg,red club,1.82,2.33
1886,16,*,N2*PKNaMg,red club,3.09,4.82
1886,17,*,N2,red club,2.63,3.67
1886,18,*,PKNaMg,red club,0.95,1.04
1886,19,*,rape cake,red club,2,2.29
1887,2.1,*,FYM,red club,1.84,2.54
1887,2.2,*,FYM,red club,2.51,3.88
1887,3,*,Nil,red club,0.99,0.97
1887,5,*,PKNaMg,red club,1.02,1.14
1887,6,*,N1PKNaMg,red club,1.66,2.08
1887,7,*,N2PKNaMg,red club,2.11,3.03
1887,8,*,N3PKNaMg,red club,2.5,4.06
1887,9,a,N1*PKNaMg,red club,2.2,3.18
1887,9,b,N1*,red club,1.62,2.14
1887,10,*,N2,red club,1.54,2.03
1887,11,*,N2P,red club,1.53,2.24
1887,12,*,N2PNa*,red club,2.13,2.94
1887,13,*,N2PK,red club,1.91,2.68
1887,14,*,N2PMg*,red club,2.05,2.9
1887,15,*,N2PKNaMg,red club,2.43,3.38
1887,16,*,N2*PKNaMg,red club,2.87,4.56
1887,17,*,PKNaMg,red club,0.75,1
1887,18,*,N2,red club,2.24,3.15
1887,19,*,rape cake,red club,1.93,2.63
1888,2.1,*,FYM,red club,1.9,3.49
1888,2.2,*,FYM,red club,2.62,4.52
1888,3,*,Nil,red club,0.7,1
1888,5,*,PKNaMg,red club,0.84,1.24
1888,6,*,N1PKNaMg,red club,1.64,2.44
1888,7,*,N2PKNaMg,red club,2.47,4.12
1888,8,*,N3PKNaMg,red club,2.48,4.71
1888,9,a,N1*PKNaMg,red club,1.93,3.51
1888,9,b,N1*,red club,1.02,2.06
1888,10,*,N2,red club,0.82,1.56
1888,11,*,N2P,red club,0.81,1.55
1888,12,*,N2PNa*,red club,1.62,2.76
1888,13,*,N2PK,red club,2.27,3.63
1888,14,*,N2PMg*,red club,1.76,2.97
1888,15,*,N2PKNaMg,red club,1.98,3.32
1888,16,*,N2*PKNaMg,red club,2.28,4.46
1888,17,*,N2,red club,2.19,3.45
1888,18,*,PKNaMg,red club,0.88,1.35
1888,19,*,rape cake,red club,1.95,3.2
1889,2.1,*,FYM,red club,2.11,3.4
1889,2.2,*,FYM,red club,2.75,4.86
1889,3,*,Nil,red club,0.86,1.1
1889,5,*,PKNaMg,red club,1.05,1.31
1889,6,*,N1PKNaMg,red club,1.59,2.16
1889,7,*,N2PKNaMg,red club,2.12,3.66
1889,8,*,N3PKNaMg,red club,2.41,4.58
1889,9,a,N1*PKNaMg,red club,1.8,3.15
1889,9,b,N1*,red club,0.83,1.58
1889,10,*,N2,red club,0.87,1.51
1889,11,*,N2P,red club,1.12,1.83
1889,12,*,N2PNa*,red club,1.66,2.81
1889,13,*,N2PK,red club,1.82,3.86
1889,14,*,N2PMg*,red club,1.7,3.39
1889,15,*,N2PKNaMg,red club,1.89,3.07
1889,16,*,N2*PKNaMg,red club,2,4.56
1889,17,*,PKNaMg,red club,0.7,1.05
1889,18,*,N2,red club,1.62,3.48
1889,19,*,rape cake,red club,1.5,3.4
1890,2.1,*,FYM,red club,2.43,3.95
1890,2.2,*,FYM,red club,3.49,6.11
1890,3,*,Nil,red club,1.32,1.52
1890,5,*,PKNaMg,red club,1.32,1.57
1890,6,*,N1PKNaMg,red club,2.45,3.77
1890,7,*,N2PKNaMg,red club,3.07,5.39
1890,8,*,N3PKNaMg,red club,3.13,5.76
1890,9,a,N1*PKNaMg,red club,2.7,4.86
1890,9,b,N1*,red club,1.6,2.29
1890,10,*,N2,red club,1.83,2.4
1890,11,*,N2P,red club,2.35,3.73
1890,12,*,N2PNa*,red club,2.87,4.58
1890,13,*,N2PK,red club,3.17,5.61
1890,14,*,N2PMg*,red club,2.72,4.33
1890,15,*,N2PKNaMg,red club,3.3,5.82
1890,16,*,N2*PKNaMg,red club,2.91,5.75
1890,17,*,N2,red club,2.25,3.25
1890,18,*,PKNaMg,red club,1.6,2.04
1890,19,*,rape cake,red club,2.55,3.7
1891,2.1,*,FYM,red club,2.3,4.74
1891,2.2,*,FYM,red club,3.23,6.6
1891,3,*,Nil,red club,0.88,1.32
1891,5,*,PKNaMg,red club,0.79,1.24
1891,6,*,N1PKNaMg,red club,1.76,3.25
1891,7,*,N2PKNaMg,red club,2.72,5.8
1891,8,*,N3PKNaMg,red club,2.66,7.44
1891,9,a,N1*PKNaMg,red club,2.31,4.79
1891,9,b,N1*,red club,1.71,3.23
1891,10,*,N2,red club,1.57,2.28
1891,11,*,N2P,red club,1.68,3.41
1891,12,*,N2PNa*,red club,2.41,4.46
1891,13,*,N2PK,red club,2.6,5.07
1891,14,*,N2PMg*,red club,2.47,4.54
1891,15,*,N2PKNaMg,red club,2.68,4.76
1891,16,*,N2*PKNaMg,red club,2.83,6.69
1891,17,*,PKNaMg,red club,1,1.52
1891,18,*,N2,red club,2.16,3.98
1891,19,*,rape cake,red club,1.93,3.46
1892,2.1,*,FYM,red club,1.75,2.84
1892,2.2,*,FYM,red club,2.37,3.81
1892,3,*,Nil,red club,0.68,0.94
1892,5,*,PKNaMg,red club,0.74,1.03
1892,6,*,N1PKNaMg,red club,1.59,2.37
1892,7,*,N2PKNaMg,red club,2.27,3.61
1892,8,*,N3PKNaMg,red club,2.7,4.48
1892,9,a,N1*PKNaMg,red club,1.8,2.97
1892,9,b,N1*,red club,0.82,1.91
1892,10,*,N2,red club,0.81,1.5
1892,11,*,N2P,red club,1.11,1.97
1892,12,*,N2PNa*,red club,1.7,2.49
1892,13,*,N2PK,red club,2.11,3.26
1892,14,*,N2PMg*,red club,1.71,2.66
1892,15,*,N2PKNaMg,red club,2.05,3.23
1892,16,*,N2*PKNaMg,red club,2.27,4.27
1892,17,*,N2,red club,2.08,3.11
1892,18,*,PKNaMg,red club,0.87,1.3
1892,19,*,rape cake,red club,1.75,2.73
1893,2.1,*,FYM,red club,1.91,1.99
1893,2.2,*,FYM,red club,2.52,2.53
1893,3,*,Nil,red club,0.79,0.71
1893,5,*,PKNaMg,red club,1.03,0.89
1893,6,*,N1PKNaMg,red club,1.42,1.29
1893,7,*,N2PKNaMg,red club,1.49,1.48
1893,8,*,N3PKNaMg,red club,1.58,1.75
1893,9,a,N1*PKNaMg,red club,1.29,1.34
1893,9,b,N1*,red club,0.72,0.82
1893,10,*,N2,red club,0.6,0.71
1893,11,*,N2P,red club,0.53,0.79
1893,12,*,N2PNa*,red club,0.82,0.95
1893,13,*,N2PK,red club,1.2,1.23
1893,14,*,N2PMg*,red club,0.92,1.02
1893,15,*,N2PKNaMg,red club,1.34,1.33
1893,16,*,N2*PKNaMg,red club,1.41,1.45
1893,17,*,PKNaMg,red club,0.9,0.85
1893,18,*,N2,red club,1.5,1.41
1893,19,*,rape cake,red club,1.27,1.29
1894,2.1,*,FYM,red club,2.65,5.26
1894,2.2,*,FYM,red club,3.23,6.34
1894,3,*,Nil,red club,1.25,1.64
1894,5,*,PKNaMg,red club,1.56,2.16
1894,6,*,N1PKNaMg,red club,2.75,4.49
1894,7,*,N2PKNaMg,red club,3.49,6.76
1894,8,*,N3PKNaMg,red club,3.55,8.13
1894,9,a,N1*PKNaMg,red club,3.12,6.08
1894,9,b,N1*PKNaMg,red club,2.96,4.89
1894,10,*,N2,red club,2.18,3.26
1894,11,*,N2P,red club,2.87,4.83
1894,12,*,N2PNa*,red club,3.39,5.32
1894,13,*,N2PK,red club,3.39,6.26
1894,14,*,N2PMg*,red club,3.19,5.44
1894,15,*,N2PKNaMg,red club,2.94,5.67
1894,16,*,N2*PKNaMg,red club,3.38,7.08
1894,17,*,N2,red club,2.65,4.77
1894,18,*,PKNaMg,red club,1.93,2.88
1894,19,*,rape cake,red club,2.71,4.9
1895,2.1,*,FYM,red club,2.8,3.49
1895,2.2,*,FYM,red club,3.17,3.91
1895,3,*,Nil,red club,0.79,0.81
1895,5,*,PKNaMg,red club,1.12,1.16
1895,6,*,N1PKNaMg,red club,1.56,1.71
1895,7,*,N2PKNaMg,red club,2.31,2.76
1895,8,*,N3PKNaMg,red club,2.92,3.78
1895,9,a,N1*PKNaMg,red club,1.97,2.48
1895,9,b,N1*PKNaMg,red club,1.64,1.98
1895,10,*,N2,red club,0.71,0.93
1895,11,*,N2P,red club,1.09,1.59
1895,12,*,N2PNa*,red club,1.63,2.05
1895,13,*,N2PK,red club,2.07,2.58
1895,14,*,N2PMg*,red club,1.54,1.99
1895,15,*,N2PKNaMg,red club,1.81,2.13
1895,16,*,N2*PKNaMg,red club,2.37,3.2
1895,17,*,PKNaMg,red club,0.9,0.96
1895,18,*,N2,red club,2.07,2.62
1895,19,*,rape cake,red club,1.62,1.99
1896,2.1,*,FYM,red club,2.97,5.1
1896,2.2,*,FYM,red club,3.26,5.56
1896,3,*,Nil,red club,1.2,1.48
1896,5,*,PKNaMg,red club,1.45,1.88
1896,6,*,N1PKNaMg,red club,2.15,3.13
1896,7,*,N2PKNaMg,red club,2.76,4.2
1896,8,*,N3PKNaMg,red club,3.34,5.67
1896,9,a,N1*PKNaMg,red club,2.34,3.59
1896,9,b,N1*PKNaMg,red club,2.43,3.56
1896,10,*,N2,red club,1.65,2.36
1896,11,*,N2P,red club,1.78,2.87
1896,12,*,N2PNa*,red club,2.52,3.71
1896,13,*,N2PK,red club,2.48,3.82
1896,14,*,N2PMg*,red club,2.18,3.22
1896,15,*,N2PKNaMg,red club,2.24,3.35
1896,16,*,N2*PKNaMg,red club,2.79,4.43
1896,17,*,N2,red club,2.63,3.94
1896,18,*,PKNaMg,red club,1.23,1.67
1896,19,*,rape cake,red club,2.6,4.05
1897,2.1,*,FYM,red club,2.32,3.7
1897,2.2,*,FYM,red club,2.73,4.28
1897,3,*,Nil,red club,0.69,1.01
1897,5,*,PKNaMg,red club,0.93,1.31
1897,6,*,N1PKNaMg,red club,1.43,2.14
1897,7,*,N2PKNaMg,red club,2.09,3.55
1897,8,*,N3PKNaMg,red club,2.73,4.9
1897,9,a,N1*PKNaMg,red club,1.84,3.26
1897,9,b,N1*PKNaMg,red club,1.71,2.93
1897,10,*,N2,red club,1.25,2.05
1897,11,*,N2P,red club,1.17,2.27
1897,12,*,N2PNa*,red club,1.58,2.68
1897,13,*,N2PK,red club,2,3.41
1897,14,*,N2PMg*,red club,1.41,2.52
1897,15,*,N2PKNaMg,red club,1.49,2.41
1897,16,*,N2*PKNaMg,red club,2.01,4.13
1897,17,*,PKNaMg,red club,0.82,1.27
1897,18,*,N2,red club,2.24,3.67
1897,19,*,rape cake,red club,1.64,2.64
1898,2.1,*,FYM,red club,2.58,5.86
1898,2.2,*,FYM,red club,3.03,6.99
1898,3,*,Nil,red club,0.93,1.55
1898,5,*,PKNaMg,red club,1.03,2.02
1898,6,*,N1PKNaMg,red club,1.55,3.29
1898,7,*,N2PKNaMg,red club,2.18,5.58
1898,8,*,N3PKNaMg,red club,2.28,6.86
1898,9,a,N1*PKNaMg,red club,1.93,4.1
1898,9,b,N1*PKNaMg,red club,1.86,3.75
1898,10,*,N2,red club,1.6,3.1
1898,11,*,N2P,red club,1.35,3.12
1898,12,*,N2PNa*,red club,1.9,4.54
1898,13,*,N2PK,red club,2.01,5.09
1898,14,*,N2PMg*,red club,1.78,4.33
1898,15,*,N2PKNaMg,red club,2.19,5.71
1898,16,*,N2*PKNaMg,red club,1.8,4.25
1898,17,*,N2,red club,1.96,4.93
1898,18,*,PKNaMg,red club,1.12,1.96
1898,19,*,rape cake,red club,2.2,4.94
1899,2.1,*,FYM,red club,2.45,5.48
1899,2.2,*,FYM,red club,3.02,6.59
1899,3,*,Nil,red club,0.86,1.18
1899,5,*,PKNaMg,red club,0.94,1.5
1899,6,*,N1PKNaMg,red club,1.34,2.4
1899,7,*,N2PKNaMg,red club,2.23,5.07
1899,8,*,N3PKNaMg,red club,2.79,7.53
1899,9,*,N1*PKNaMg,red club,1.86,3.9
1899,10,*,N2,red club,1.66,2.81
1899,11,*,N2P,red club,1.53,2.6
1899,12,*,N2PNa*,red club,2.04,3.73
1899,13,*,N2PK,red club,1.87,4.49
1899,14,*,N2PMg*,red club,1.99,3.85
1899,15,*,N2PKNaMg,red club,1.89,4.03
1899,16,*,N2*PKNaMg,red club,2.66,5.62
1899,17,*,PKNaMg,red club,0.98,1.6
1899,18,*,N2,red club,1.89,4.36
1899,19,*,rape cake,red club,2.02,4.19
1900,2.1,*,FYM,squarehead's master,2.04,3.93
1900,2.2,*,FYM,squarehead's master,2.36,4.22
1900,3,*,Nil,squarehead's master,0.86,1.13
1900,5,*,PKNaMg,squarehead's master,0.93,1.3
1900,6,*,N1PKNaMg,squarehead's master,1.37,2.11
1900,7,*,N2PKNaMg,squarehead's master,2.09,3.29
1900,8,*,N3PKNaMg,squarehead's master,3.09,4.99
1900,9,*,N1*PKNaMg,squarehead's master,1.66,2.72
1900,10,*,N2,squarehead's master,1.37,1.91
1900,11,*,N2P,squarehead's master,1.26,1.83
1900,12,*,N2PNa*,squarehead's master,1.72,2.29
1900,13,*,N2PK,squarehead's master,2,2.87
1900,14,*,N2PMg*,squarehead's master,1.59,2.26
1900,15,*,N2PKNaMg,squarehead's master,1.44,2.25
1900,16,*,N2*PKNaMg,squarehead's master,2.47,4.35
1900,17,*,N2,squarehead's master,2.05,2.96
1900,18,*,PKNaMg,squarehead's master,0.84,1.24
1900,19,*,rape cake,squarehead's master,1.67,2.68
1901,2.1,*,FYM,squarehead's master,2.69,4.42
1901,2.2,*,FYM,squarehead's master,2.83,4.38
1901,3,*,Nil,squarehead's master,0.85,0.98
1901,5,*,PKNaMg,squarehead's master,1.06,1.24
1901,6,*,N1PKNaMg,squarehead's master,1.62,2.2
1901,7,*,N2PKNaMg,squarehead's master,2.12,2.75
1901,8,*,N3PKNaMg,squarehead's master,3,4.34
1901,9,*,N1*PKNaMg,squarehead's master,1.8,2.36
1901,10,*,N2,squarehead's master,1.47,1.71
1901,11,*,N2P,squarehead's master,1.43,1.74
1901,12,*,N2PNa*,squarehead's master,1.9,2.31
1901,13,*,N2PK,squarehead's master,2.11,3
1901,14,*,N2PMg*,squarehead's master,1.6,2.05
1901,15,*,N2PKNaMg,squarehead's master,2.13,3.01
1901,16,*,N2*PKNaMg,squarehead's master,2.1,2.8
1901,17,*,PKNaMg,squarehead's master,1.28,1.52
1901,18,*,N2,squarehead's master,2.07,2.66
1901,19,*,rape cake,squarehead's master,1.99,2.44
1902,2.1,*,FYM,squarehead's master,2.38,5.43
1902,2.2,*,FYM,squarehead's master,2.76,5.88
1902,3,*,Nil,squarehead's master,0.9,1.17
1902,5,*,PKNaMg,squarehead's master,1.07,1.43
1902,6,*,N1PKNaMg,squarehead's master,1.75,2.6
1902,7,*,N2PKNaMg,squarehead's master,2.53,5.01
1902,8,*,N3PKNaMg,squarehead's master,2.94,6.04
1902,9,*,N1*PKNaMg,squarehead's master,2.25,3.59
1902,10,*,N2,squarehead's master,1.64,2.12
1902,11,*,N2P,squarehead's master,1.56,2.48
1902,12,*,N2PNa*,squarehead's master,2.25,4.04
1902,13,*,N2PK,squarehead's master,2.59,4.72
1902,14,*,N2PMg*,squarehead's master,2.2,3.42
1902,15,*,N2PKNaMg,squarehead's master,2.68,4.67
1902,16,*,N2*PKNaMg,squarehead's master,2.22,4.45
1902,17,*,N2,squarehead's master,2.47,5.04
1902,18,*,PKNaMg,squarehead's master,1.4,2.11
1902,19,*,rape cake,squarehead's master,2.34,4.37
1903,2.1,*,FYM,squarehead's master,1.9,3.15
1903,2.2,*,FYM,squarehead's master,2.07,3.1
1903,3,*,Nil,squarehead's master,0.54,0.53
1903,5,*,PKNaMg,squarehead's master,0.58,0.72
1903,6,*,N1PKNaMg,squarehead's master,1.23,1.96
1903,7,*,N2PKNaMg,squarehead's master,1.83,2.99
1903,8,*,N3PKNaMg,squarehead's master,2.37,4.29
1903,9,*,N1*PKNaMg,squarehead's master,1.57,2.43
1903,10,*,N2,squarehead's master,0.91,1.02
1903,11,*,N2P,squarehead's master,1.05,1.37
1903,12,*,N2PNa*,squarehead's master,1.18,1.4
1903,13,*,N2PK,squarehead's master,1.86,2.76
1903,14,*,N2PMg*,squarehead's master,1.16,1.69
1903,15,*,N2PKNaMg,squarehead's master,1.43,1.78
1903,16,*,N2*PKNaMg,squarehead's master,1.86,2.92
1903,17,*,PKNaMg,squarehead's master,0.41,0.49
1903,18,*,N2,squarehead's master,1.77,3.03
1903,19,*,rape cake,squarehead's master,1.26,1.96
1904,2.1,*,FYM,squarehead's master,1.58,2.75
1904,2.2,*,FYM,squarehead's master,1.63,2.44
1904,3,*,Nil,squarehead's master,0.32,0.58
1904,5,*,PKNaMg,squarehead's master,0.51,0.68
1904,6,*,N1PKNaMg,squarehead's master,0.84,1.34
1904,7,*,N2PKNaMg,squarehead's master,1.43,2.4
1904,8,*,N3PKNaMg,squarehead's master,1.8,3.03
1904,9,*,N1*PKNaMg,squarehead's master,1.3,2.28
1904,10,*,N2,squarehead's master,0.74,1.14
1904,11,*,N2P,squarehead's master,0.89,1.62
1904,12,*,N2PNa*,squarehead's master,1.13,2
1904,13,*,N2PK,squarehead's master,1.52,2.78
1904,14,*,N2PMg*,squarehead's master,1.22,1.68
1904,15,*,N2PKNaMg,squarehead's master,1.69,2.53
1904,16,*,N2*PKNaMg,squarehead's master,1.76,2.84
1904,17,*,N2,squarehead's master,1.52,2.72
1904,18,*,PKNaMg,squarehead's master,0.25,0.52
1904,19,*,rape cake,squarehead's master,1.31,2.18
1905,2.1,*,FYM,giant red,2.88,5.89
1905,2.2,*,FYM,giant red,3.02,6.45
1905,3,*,Nil,giant red,1.4,2.48
1905,5,*,PKNaMg,giant red,1.84,3.08
1905,6,*,N1PKNaMg,giant red,2.47,4.8
1905,7,*,N2PKNaMg,giant red,3.15,5.86
1905,8,*,N3PKNaMg,giant red,3.19,6.44
1905,9,*,N1*PKNaMg,giant red,2.8,5.19
1905,10,*,N2,giant red,1.33,2.6
1905,11,*,N2P,giant red,1.69,3.47
1905,12,*,N2PNa*,giant red,2.41,4.61
1905,13,*,N2PK,giant red,3.05,5.57
1905,14,*,N2PMg*,giant red,2.11,3.78
1905,15,*,N2PKNaMg,giant red,2.89,5.27
1905,16,*,N2*PKNaMg,giant red,2.76,5.85
1905,17,*,PKNaMg,giant red,1.94,3.4
1905,18,*,N2,giant red,2.4,4.5
1905,19,*,rape cake,giant red,1.8,3.78
1906,2.1,*,FYM,squarehead's master,3.12,4.52
1906,2.2,*,FYM,squarehead's master,3.27,4.83
1906,3,*,Nil,squarehead's master,1.14,1.28
1906,5,*,PKNaMg,squarehead's master,1.3,1.57
1906,6,*,N1PKNaMg,squarehead's master,2.14,2.86
1906,7,*,N2PKNaMg,squarehead's master,2.92,4.07
1906,8,*,N3PKNaMg,squarehead's master,3.66,5.28
1906,9,*,N1*PKNaMg,squarehead's master,2.58,3.38
1906,10,*,N2,squarehead's master,1.78,2.09
1906,11,*,N2P,squarehead's master,1.82,2.23
1906,12,*,N2PNa*,squarehead's master,2.43,3.03
1906,13,*,N2PK,squarehead's master,3.18,4.52
1906,14,*,N2PMg*,squarehead's master,2.47,3.15
1906,15,*,N2PKNaMg,squarehead's master,3.31,4.52
1906,16,*,N2*PKNaMg,squarehead's master,3.3,4.83
1906,17,*,N2,squarehead's master,3.27,4.32
1906,18,*,PKNaMg,squarehead's master,2.18,2.74
1906,19,*,rape cake,squarehead's master,2.82,3.72
1906,20,*,N2KNaMg,squarehead's master,1.94,2.37
1907,2.1,*,FYM,squarehead's master,2.39,6.87
1907,2.2,*,FYM,squarehead's master,2.75,7.33
1907,3,*,Nil,squarehead's master,0.69,1.23
1907,5,*,PKNaMg,squarehead's master,0.88,1.89
1907,6,*,N1PKNaMg,squarehead's master,1.74,3.94
1907,7,*,N2PKNaMg,squarehead's master,2.54,7.01
1907,8,*,N3PKNaMg,squarehead's master,2.67,8.99
1907,9,*,N1*PKNaMg,squarehead's master,2.19,5.77
1907,10,*,N2,squarehead's master,2.04,4.15
1907,11,*,N2P,squarehead's master,2.5,5.09
1907,12,*,N2PNa*,squarehead's master,3.06,6.44
1907,13,*,N2PK,squarehead's master,2.55,7.19
1907,14,*,N2PMg*,squarehead's master,2.74,5.89
1907,15,*,N2PKNaMg,squarehead's master,2.48,6.1
1907,16,*,N2*PKNaMg,squarehead's master,2.66,8.25
1907,17,*,PKNaMg,squarehead's master,0.81,1.63
1907,18,*,N2,squarehead's master,2.26,5.56
1907,19,*,rape cake,squarehead's master,2.15,4.93
1907,20,*,N2KNaMg,squarehead's master,2,4.25
1908,2.1,*,FYM,squarehead's master,2.78,3.79
1908,2.2,*,FYM,squarehead's master,2.97,4.28
1908,3,*,Nil,squarehead's master,0.91,0.96
1908,5,*,PKNaMg,squarehead's master,1.21,1.36
1908,6,*,N1PKNaMg,squarehead's master,1.65,2.38
1908,7,*,N2PKNaMg,squarehead's master,2.49,3.79
1908,8,*,N3PKNaMg,squarehead's master,3.47,5.52
1908,9,*,N1*PKNaMg,squarehead's master,2.38,3.35
1908,10,*,N2,squarehead's master,1.66,1.92
1908,11,*,N2P,squarehead's master,1.67,2.44
1908,12,*,N2PNa*,squarehead's master,2.49,3.03
1908,13,*,N2PK,squarehead's master,2.64,3.72
1908,14,*,N2PMg*,squarehead's master,1.99,2.68
1908,15,*,N2PKNaMg,squarehead's master,2.37,3.23
